央视频道,#genre#
西安白鸽,http://aldirect.hls.huya.com/huyalive/28466698-2689656358-11551986095088467968-3048959616-10057-A-1525510878-1_1200.m3u8
西安白鸽,http://stream.guihet.com/tv/sxdft.php?id=3221225974
西安白鸽,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=237&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
西安资讯,http://stream.guihet.com/tv/sxdft.php?id=3221225975
西安影视,http://stream.guihet.com/tv/sxdft.php?id=3221225976
西安影视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=7&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
西安影视,http://125.210.152.18:9090/live/BJWSHD_H265.m3u8
西安影视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=30&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
西安影视,http://118.123.60.8:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_filetype=mull&Fsv_chan_hls_se_idx=003&Provider_id=&Pcontent_id=index.m3u8
西安健康,http://stream.guihet.com/tv/sxdft.php?id=3221225977
港澳0612,#genre#
TVB功夫台,http://dlhdl-cdn.zhanqi.tv/zqlive/291236_97IGR.flv
TVB无线新闻,http://cczylive.chuangwanghulian.cn/live/zy_1531983996445.flv?auth_key=1593500458-57590819-0-3bc1f0bf55895038da448c64a71d09f1
TVB星河台,http://192.154.103.75:8080/ZZ_xinghe/ZZ_xinghe.m3u8
TVB翡翠台,http://116.199.5.58:8114/index.m3u8?3Fsv_chan_hls_se_idx=10&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
TVB警匪台,http://dlhdl-cdn.zhanqi.tv/zqlive/295519_JkFS8.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://cctvalih5ca.v.myalicdn.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港开电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
鳳凰中文,http://live.centerch.com/fhzw.m3u8
澳視葡語,http://live3.tdm.com.mo:1935/ch2/ch2.live/playlist.m3u8
澳視衛星 (備),http://live4.tdm.com.mo:80/ch3/_definst_//ch3.live/playlist.m3u8
澳视卫星,http://61.244.22.4/ch3/ch3.live/index.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/index.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/index.m3u8
澳视资讯,http://61.244.22.4/ch5/info_ch5.live/index.m3u8
澳門1台,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳門2台,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳門3台,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳門微电影,http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳门有线①台,http://202.175.127.77/live/show/ch1/index.m3u8
澳门有线②台,http://202.175.127.77/live/show/ch2/index.m3u8
澳门有线三台,http://202.175.127.77/live/show/ch3/index.m3u8
爆谷台,https://myun-hw-s3.myun.tv/melj80jz/56xk36p7/1583754037503666897.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才財經台1,http://fc_video.bsgroup.com.hk:443/webcast/bshdlive-pc/playlist.m3u8
耀才財經台2,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
凤凰中文台,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8
凤凰卫视高清,http://221.179.217.70/PLTV/88888888/224/3221225942/1.m3u8
凤凰资讯,http://live.centerch.com/fhzx.m3u8
凤凰资讯台,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8
凤凰资讯台,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225949/1.m3u8
凤凰资讯台,http://125.210.152.18:9090/live/FHZX_1200.m3u8
凤凰资讯台,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
凤凰香港台,http://104.250.154.42:8080/ZZ_fenghuangxianggang/ZZ_fenghuangxianggang.m3u8
凤凰香港台,http://192.154.103.75:8080//ZZ_fenghuangxianggang/ZZ_fenghuangxianggang.m3u8
Rthk,https://rthkvod1-vh.akamaihd.net/i/mp4/tv/2019/THKCCT2019M04701828.smil/index_1000000_av.m3u8??!
RTHK 32,https://www.rthk.hk/feeds/dtt/rthktv32_https.m3u8
Rthk 香港电台,https://rthkvod1-vh.akamaihd.net/i/mp4/tv/2019/THKCCT2019M04701828.smil/index_1000000_av.m3u8
RTHK31,http://teslagram.com/live/channel_31.m3u8
RTHK32,http://teslagram.com/live/channel_32.m3u8
HKC综合娱乐台,https://ottproxy2.mott.tv/livehls:cmi/MOB-CN/03.m3u8
HK開電視(需代理),http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
NHK华语,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
NHK英语新闻,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp/index_1M.m3u8
NOW新闻,http://teslagram.com/live/channel_332.m3u8
NOW直播,http://teslagram.com/live/channel_331.m3u8
台湾0612,#genre#
5m Kitchen Hacks,https://bozztv.com/36bay2/gin/giniko_5minkitchen_1500kb_36bay2/index.m3u8
5m Life Hacks,https://bozztv.com/36bay2/gin/giniko_5minlifehacks_1500kb_36bay2/index.m3u8
5m Quick Crafts,https://bozztv.com/36bay2/gin/giniko_5min_1500kb_36bay2/index.m3u8
CNTV Canada National TV,https://wowzaprodhd84-lh.akamaihd.net/i/4ae6355d_1@505999/index_2150400_av-p.m3u8
FOX动作电影,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
MTV音乐,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
MTV音乐,http://unilivemtveu-lh.akamaihd.net/i/mtvno_1@346424/index_3500_av-b.m3u8
NHK华语,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
NHK英语新闻,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp/index_1M.m3u8
寰宇新聞,http://ddbb.228888888.xyz:8081/live/tw114.m3u8
年代新聞,http://192.154.103.75:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
年代新闻,http://104.250.154.42:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
星空卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
星空卫视,https://itv.ahcme.edu.cn/hls/startv.m3u8
星空衛视,http://185.93.2.35:12012/live/359111068247FFA1/MWtiW3hS3i2c-SgHaFWQwk27ss1pt2rAZIWhtvUyJlGTmdUjM7F9nOuNPAO5-ovZ/22236276A7954FD2/396308.ts
非凡新聞,http://ddbb.228888888.xyz:8081/live/tw110.m3u8
華視新聞,http://ddbb.228888888.xyz:8081/live/tw103.m3u8
民視新聞,http://ddbb.228888888.xyz:8081/live/tw105.m3u8
東森新聞,http://192.154.103.75:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
TVBS,http://ddbb.228888888.xyz:8081/live/tw108.m3u8
TVBS HD,http://153.99.180.70:5021/live/349/playlist.m3u8
TVBS新聞,http://ddbb.228888888.xyz:8081/live/tw104.m3u8
TVBS新闻,http://60.199.188.66/HLS/WG_TVBS-N/01.m3u8
三立新闻,http://60.199.188.66/HLS/WG_ETTV-N/01.m3u8
三立新闻,http://ddbb.228888888.xyz:8081/live/tw117.m3u8
三立財經,http://ddbb.228888888.xyz:8081/live/tw109.m3u8
东森亚洲新闻,http://ddbb.228888888.xyz:8081/live/tw112.m3u8
东森新闻,http://ddbb.228888888.xyz:8081/live/tw106.m3u8
东森新闻,http://104.250.154.42:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
东森洋片,http://192.154.103.75:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
东森洋片,http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
东森电影,http://104.250.154.42:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
东森电影,http://192.154.103.75:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
东森财經,http://ddbb.228888888.xyz:8081/live/tw111.m3u8
中天娛樂,http://104.250.154.42:8080//ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天娱乐,http://104.250.154.42:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天娱乐,http://192.154.103.75:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天娱乐,http://192.154.103.75:8080//ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天新聞,http://192.154.103.75:8080//ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天新闻,http://192.154.103.75:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
中天新闻,http://ddbb.228888888.xyz:8081/live/tw101.m3u8
中天新闻,http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
中天综合,http://104.250.154.42:8080//ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中牟综合,http://live.dxhmt.cn:9081/tv/10122-1.m3u8
中視新聞,http://ddbb.228888888.xyz:8081/live/tw107.m3u8
中視综合,http://192.154.103.75:8080//ZZ_zhongshi/ZZ_zhongshi.m3u8
台視新聞,http://ddbb.228888888.xyz:8081/live/tw102.m3u8
中视,http://104.250.154.42:8080/ZZ_zhongshi/ZZ_zhongshi.m3u8
华视,http://104.250.154.42:8080/ZZ_huashi/ZZ_huashi.m3u8
公视,https://bcovlive-a.akamaihd.net/82be3b97f67745058447484cc8a2d015/ap-southeast-1/5817780548001/profile_0/chunklist.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亞旅衛視,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
亞洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10052&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=C3V7K4ET1VFDUJY6C1IASRV55G66&ts=1553493153
人間衛視,http://54.64.23.79:1935/live/vod/playlist.m3u8
信吉电视,http://220.130.241.203:1935/sjtv/livestream_360p/playlist.m3u8
信吉電視,http://220.130.241.203:1935/sjtv/livestream/chunklist_w1048671923.m3u8
八大綜合,http://192.154.103.75:8080//ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大綜合,http://104.250.154.42:8080//ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大综合,http://104.250.154.42:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
八大综合,http://192.154.103.75:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
动物星球,http://104.250.154.42:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
动物星球,http://192.154.103.75:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
华纳电影,http://104.250.154.42:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
博斯魅力,http://ms003.happytv.com.tw/live/OcScNdWHvBx5P4w3/index.m3u8?token=BIk2YfurpyjroYsSvl8Ciw&time=1558345786385
博斯魅力,http://ms003.happytv.com.tw/live/OcScNdWHvBx5P4w3/index.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
国家地理,http://104.250.154.42:8080/ZZ_hbo/ZZ_hbo.m3u8
大众影视,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&RTS=1575014274&from=1&ocs=2_39.134.52.206_80&hms_devid=835&vqe=3
天映经典,https://livedoomovies.com/02_CCM_720p/chunklist.m3u8
好莱坞电影,http://104.250.154.42:8080//ZZ_haolaiwu/ZZ_haolaiwu.m3u8
好莱坞电影,http://192.154.103.75:8080//ZZ_haolaiwu/ZZ_haolaiwu.m3u8
好莱坞电影台,http://104.250.154.42:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
好莱坞电影台,http://192.154.103.75:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
彭博财经(美)Bloomberg TV,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
宝贝亲子,http://ms003.happytv.com.tw/live/F9YMztT5DcwWEr1f/index.m3u8
新传媒 8,http://d34e90s3s13i7n.cloudfront.net:80/hls/ch8ctv/master.m3u8
歐美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
环球电视,http://otv-cdn.xzxwhcb.com/hls/sn88wrar.m3u8
神州卫视,http://pull.leshantangjt.com/live/playlist.m3u8
希望电视台,http://bcliveuniv-lh.akamaihd.net/i/Live_1@384161/index_1200_av-p.m3u8
福克斯动作,http://192.154.103.75:8080/ZZ_foxaction/ZZ_foxaction.m3u8
龙华洋片,http://iptv.zbhzi.xyz:8082/hls/ch309.m3u8
星马印尼,#genre#
TV1,https://rtm1mobile.secureswiftcontent.com/Origin01/ngrp:RTM1/chunklist_b1064000.m3u8
TV1,http://vp2p.my6868.cc/20402/index.m3u8
TV2,http://vp2p.my6868.cc/20403/index.m3u8
TV2,https://rtm2mobile.secureswiftcontent.com/Origin01/ngrp:RTM1/chunklist_b1064000.m3u8
TV3,http://vp2p.my6868.cc/20404/index.m3u8
NTV7,http://vp2p.my6868.cc/20405/index.m3u8
NTV7,https://raw.githubusercontent.com/exodiver/IPTV/master/M3U8/Token/NTV7.m3u8
8TV,http://vp2p.my6868.cc/20406/index.m3u8
TV9,http://vp2p.my6868.cc/20407/index.m3u8
8TV,https://raw.githubusercontent.com/exodiver/IPTV/master/M3U8/Token/8TV.m3u8
AstroAwani,https://bcsecurelivehls-i.akamaihd.net/hls/live/722763/4508222217001/stream04/streamPlaylist.m3u8
BeritaRTM,https://rtmbesmobile.secureswiftcontent.com/Origin03/ngrp:RTM3/chunklist_b1064000.m3u8
Bernama,https://raw.githubusercontent.com/exodiver/IPTV/master/M3U8/Token/BNC.m3u8
C+頻道,https://ottproxy2.mott.tv/livehls:cmi/MOB-U1-NO/index.m3u8
Channel 5,https://dlau142f16b92.cloudfront.net/hls/ch5ctv/master.m3u8
Channel 8,https://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master.m3u8
Channel U,https://d3inlz9elsutjl.cloudfront.net/hls/chuctv/master.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
DramaSangat,https://raw.githubusercontent.com/exodiver/IPTV/master/M3U8/Token/DramaSangat.m3u8
Fashion TV,http://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_midnite_k1y_27049_midnite_secr_108_hls.smil/chunklist_b2800000_t64NzIwcA==.m3u8
GoShop,https://agplayback03.aotg-video.astro.com.my/CH1/master_GOSHOP_04.m3u8
MTV 亚洲音乐,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=1&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
Naura,https://agplayback03.aotg-video.astro.com.my/CH2/master_NAURAGOSHOP4_04.m3u8
OKEY,http://vp2p.my6868.cc/20394/index.m3u8
Okto,https://ddftztnzt6o79.cloudfront.net/hls/oktoctv/master.m3u8
RTMSports,https://rtmsportshdmobile.secureswiftcontent.com/Origin02/ngrp:RTM2/chunklist_b1064000.m3u8
Suria,https://d11h6a6nhl9kj9.cloudfront.net/hls/suriactv/master.m3u8
TVOkey,https://rtmokeymobile.secureswiftcontent.com/Origin02/ngrp:RTM2/chunklist_b1064000.m3u8
Vasantham,https://d39v9xz8f7n8tk.cloudfront.net/hls/vsnthmctv/master.m3u8
新传媒8频道,https://d2ko4czujk9652.cloudfront.net/hls/cnasctv/master02.m3u8
新傳媒8,https://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master01.m3u8
新加坡okto频道,https://ddftztnzt6o79.cloudfront.net/hls/oktoctv/master02.m3u8
新加坡VASANTHAM频道,https://d39v9xz8f7n8tk.cloudfront.net/hls/vsnthmctv/master02.m3u8
新马亞洲新聞,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
RTM Okey,https://rtmokeymobile.secureswiftcontent.com/Origin02/ngrp:RTM2/chunklist_b2064000.m3u8
Thai tv 7,http://live.pjmcdn.info/live/Ch7-HD.stream/playlist.m3u8
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡5频道,https://dlau142f16b92.cloudfront.net/hls/ch5ctv/master02.m3u8
新加坡5频道标清,http://ruijian.52yi.vip/daili/qq.php?id=sjp01
新加坡8频道标清,http://ruijian.52yi.vip/daili/qq.php?id=sjp02
新加坡8频道标清,https://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master02.m3u8
新加坡U频道,https://d3inlz9elsutjl.cloudfront.net/hls/chuctv/master02.m3u8
新加坡朝阳频道马来语标清,https://d11h6a6nhl9kj9.cloudfront.net/hls/suriactv/master02.m3u8
新妙米频道,https://d3kw4vhbdpgtqk.cloudfront.net/hls/miaomipcweb/prog_index.m3u8
新马l朝阳频道,http://d11h6a6nhl9kj9.cloudfront.net/hls/suriactv/master02.m3u8
泰国lNBT 曼谷频道,http://live.prd.go.th:1935/live/ch1_L.sdp/chunklist.m3u8
泰国PBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
越南ktv,http://210.245.20.94/hls/ktv1.m3u8
越南l越南人民报,http://27.118.16.98:1935/live/truyenhinhnhandan720/chunklist_w2006762604.m3u8
越南PTP hd,http://113.161.4.48:8080/phuyen/tv.m3u8
越南UNTV,https://untv.mmdlive.lldns.net/untv/97cc8d2c46bd43b78e0b112761ab71fe/chunklist_b1128000.m3u8
越南和平HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
越南越南,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8
8频道,http://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master02.m3u8
15TV Sabinas SD,http://live.gvstream.net:554/e-tv-video/play.stream/playlist.m3u8
ADN 40,http://aztkhlslive3-i.akamaihd.net/hls/live/777407/adn40mx/master01.m3u8
Ahsan TV,http://119.82.224.75:1935/live/ahsantv/playlist.m3u8
ALCARRIA TV [ES][576p],http://217.182.77.27/live/alcarriatv-livestream.m3u8
Astro Awani,https://bcsecurelivehls-i.akamaihd.net/hls/live/722763/4508222217001/stream01/streamPlaylist.m3u8
Astro Awani,https://bcsecurelivehls-i.akamaihd.net/hls/live/722763/4508222217001/master.m3u8
Astro RIA马来西亚娱乐综合频道,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:bsworld/playlist.m3u8
Canal 10 Cancún,http://stream2.dynalias.com:1935/live/tvlive1/playlist.m3u8?GrupoTopIptv
CANAL 10 CANCUN [720p],http://stream2.dynalias.com:1935/live/tvlive1/playlist.m3u8
Canal 15 Sabinas,http://live.gvstream.net:1935/e-tv-video/play.stream/playlist.m3u8
CANAL 15 Zacatecas [1080p],http://wowza.zuperdns.net:1935/zuperhosting.live.grupob.canal20zacatecas/smil:livestream.smil/playlist.m3u8
Canal Judicial,http://dl-scjn.scjn.gob.mx/scjn/scjn.mp4/playlist.m3u8
Canal Mundo+,http://vcp1.myplaytv.com:1935/mundomas/mundomas/playlist.m3u8
Canal Once (Opt-1),http://live.canaloncelive.tv:1935/livepkgr2/smil:internacional.smil/playlist.m3u8
CH8,http://live.pjmcdn.info/live/CH8.stream/playlist.m3u8
CNBC Indonesia,https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/playlist.m3u8
CNN,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist_w1285822120_b384000_sleng.m3u8
CNN Indonesia,http://live.cnnindonesia.com/livecnn/smil:cnntv.smil/playlist.m3u8
CNN Indonesia,https://live.cnnindonesia.com/livecnn/smil:cnntv.smil/chunklist_w1285822120_b384000_sleng.m3u8
CTV Banten,http://103.23.201.170:1935/live/livestream/playlist.m3u8
Disney Jr Indonesia,http://103.47.132.164/PLTV/88888888/224/3221226011/04.m3u8
EBS1,http://ebsonair.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
Fox Sports Golf,http://45.58.62.92:8080
Home & Living,http://edge.linknetott.swiftserve.com/live/BSgroup/amlst:homelivinghd/playlist.m3u8
Home & Living,http://edge.linknetott.swiftserve.com/live/BSgroup/amlst:homelivinghd/chunklist_b2288000.m3u8
Karaoke Channel,http://edge.linknetott.swiftserve.com/live/BSgroup/amlst:karaokech/chunklist_b2288000.m3u8?fluxustv.m3u8
Malay news,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
Malay suria ctv,https://d11h6a6nhl9kj9.cloudfront.net/hls/suriactv/master01.m3u8
MCOT-HD,http://live.pjmcdn.info/live/MCOT-HD.stream/playlist.m3u8
Metro TV,http://edge.metrotvnews.com:1935/live-edge/smil:metro.smil/playlist.m3u8
Miami TV-Jenny Live(18+),http://23.111.128.190:1935/miamitv/smil:miamitvROKU/chunklist_b2592000.m3u8
Mono29,http://live.pjmcdn.info/live/mono29.stream/playlist.m3u8
New-TV,http://live.pjmcdn.info/live/New-TV.stream/playlist.m3u8
ONE-HD,http://live.pjmcdn.info/live/ONE-HD.stream/playlist.m3u8
Padang TV,https://video2.onlivestreaming.net/robot/livestream/playlist.m3u8
Radar TV Tasikmalaya,http://radartasikmalaya.onlivestreaming.net/radartasikmalaya/livestream/playlist.m3u8
Radio 51,http://59d7d6f47d7fc.streamlock.net/canale51/canale51/playlist.m3u8
Reformed 21,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:reformedch/playlist.m3u8
RRI Net,http://36.89.47.217:11935/rrinet/live/index.m3u8
SkyNews,http://skydvn-nowtv-atv-prod.skydvn.com/atv/skynews/1404/live/06.m3u8
Thai Baan,https://edge1a.v2h-cdn.com/appt3/Thaiban.stream_360p/chunklist_w1960436073.m3u8
Thai PBS 3,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
Thai PBS(1),http://thaipbs-live.cdn.byteark.com/live/playlist.m3u8
Thai pptv36,http://183.182.100.184/live/pptvthai/playlist.m3u8
Thairath,http://live.thairath.co.th/trtv2/playlist_720p/index.m3u8
Thairath TV,http://live.thairath.co.th/trtv2/playlist.m3u8
Thairath-HD,http://live.pjmcdn.info/live/Thairath-HD.stream/playlist.m3u8
The Wicked movie,http://cloudfront.tubi.video/db5025d8-b711-45fb-b73a-0375da6a4a79/3s34y2k8/stream.m3u8
TPBS HD,http://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8
True4U,http://live.pjmcdn.info/live/True4U.stream/playlist.m3u8
TVKU Semarang,http://103.30.1.14:8080/hls/live.m3u8
US-CBSN,http://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/master.m3u8
Việt News TV,http://vietnews.saigon.ns01.us:1935/VietNews/myStream/chunklist_w107230799.m3u8
VITV,http://210.86.230.202:8134/hls-live/livepkgr/_definst_/liveevent/livestream.m3u8
VNA TV,http://livestream.vnvn.net/hls-live/livepkgr/_definst_/vnatv573-1/vnatv573-1.m3u8?time=1482109571065
VNA TV,http://livestream.vnvn.net/hls-live/livepkgr/_definst_/vnatv573-3/vnatv573-3.m3u8
VNBC,http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/chunklist_w189527979_b1228800.m3u8
VTV,http://vtvstreaming.myvnc.com:1935/vtvlive/vmedia/chunklist.m3u8
Workpoint,http://live.pjmcdn.info/live/workpoint.stream/playlist.m3u8
YenBaiTV,http://vietcago.net/vstv/yenbaitv.m3u8
The Film Detective,https://distro.akamaized.net/indexfd_1280x720.m3u8
Thrill,http://45.126.83.51/qwr9ew/s/s34/01.m3u8
Thrill,http://210.210.155.35/qwr9ew/s/s34/index.m3u8
Thrill 1,http://210.210.155.35/qwr9ew/s/s34/index2.m3u8
TV BNO,http://tv02.logicahost.com.br:1935/bonner/bonner/live.m3u8
TV Cinec,http://tv01.logicahost.com.br:1935/tvcinec/tvcinec/live.m3u8
Premium Marathi,https://d1fi19tywmn14b.cloudfront.net/yuppindmov/ngrp:ymarpre.stream_all/playlist.m3u8
Rai Movie,http://b2everyrai-lh.akamaihd.net/i/raimovie_1@67348/master.m3u8
Rai Premium,http://b2everyrai-lh.akamaihd.net/i/raipremium_1@181837/master.m3u8
RAI 4,http://b2everyrai-lh.akamaihd.net/i/rai4_1@181951/master.m3u8
REUN,https://livefta.malimarcdn.com/ftaedge00/houngfa.sdp/chunklist.m3u8
THAIPBS-3,http://thaipbs-live.cdn.byteark.com/live/playlist_480p/index.m3u8
Thrill惊悚频道,http://iptv.zbhzi.xyz:8082/hls/ch112.m3u8
